freq, MHz	val1	val2	val3	unit
6,2649	10,1576			dBuV
6,2694	10,5502			dBuV
6,2739	10,5745			dBuV
6,2784	11,2226			dBuV
6,2829	10,0464			dBuV
6,2874	10,3152			dBuV
6,2919	10,2014			dBuV
6,2964	11,0024			dBuV
6,3009	10,7559			dBuV
6,3054	10,3897			dBuV
6,3099	10,6900			dBuV
6,3144	10,6523			dBuV
6,3189	11,7474			dBuV
6,3234	11,1086			dBuV
6,3279	11,0559			dBuV
6,3324	10,6874			dBuV
6,3369	10,1856			dBuV
6,3414	10,9024			dBuV
6,3459	10,0836			dBuV
6,3504	10,4438			dBuV
6,3549	10,9898			dBuV
6,3594	10,4970			dBuV
6,3639	10,0638			dBuV
6,3684	9,7843			dBuV
6,3729	10,6341			dBuV
6,3774	11,5869			dBuV
6,3819	9,7671			dBuV
6,3864	10,6550			dBuV
6,3909	10,3385			dBuV
6,3954	10,7714			dBuV
6,3999	10,8957			dBuV
6,4044	10,8604			dBuV
6,4089	11,0224			dBuV
6,4134	10,7760			dBuV
6,4179	10,5060			dBuV
6,4224	10,0734			dBuV
6,4269	10,4905			dBuV
6,4314	10,8142			dBuV
6,4359	10,7252			dBuV
6,4404	11,3407			dBuV
6,4449	10,6772			dBuV
6,4494	10,5548			dBuV
6,4539	10,6479			dBuV
6,4584	10,2507			dBuV
6,4629	11,3267			dBuV
6,4674	9,3032			dBuV
6,4719	10,7693			dBuV
6,4764	10,3949			dBuV
6,4809	10,6548			dBuV
6,4854	11,4734			dBuV
6,4899	10,8232			dBuV
6,4944	10,4315			dBuV
6,4989	10,3478			dBuV
6,5034	9,8640			dBuV
6,5079	11,3314			dBuV
6,5124	10,9534			dBuV
6,5169	10,1707			dBuV
6,5214	11,0139			dBuV
6,5259	11,4838			dBuV
6,5304	10,6543			dBuV
6,5349	11,0218			dBuV
6,5394	11,2491			dBuV
6,5439	9,8453			dBuV
6,5484	10,5233			dBuV
6,5529	10,2204			dBuV
6,5574	10,8255			dBuV
6,5619	10,9324			dBuV
6,5664	10,4607			dBuV
6,5709	10,6266			dBuV
6,5754	10,8401			dBuV
6,5799	10,5175			dBuV
6,5844	11,2893			dBuV
6,5889	9,7162			dBuV
6,5934	10,3796			dBuV
6,5979	10,7238			dBuV
6,6024	11,3472			dBuV
6,6069	10,6389			dBuV
6,6114	10,8291			dBuV
6,6159	10,1254			dBuV
6,6203	10,0681			dBuV
6,6248	11,0521			dBuV
6,6293	11,5342			dBuV
6,6338	10,1787			dBuV
6,6383	10,1232			dBuV
6,6428	10,6211			dBuV
6,6473	10,7805			dBuV
6,6518	11,0225			dBuV
6,6563	11,1623			dBuV
6,6608	10,9993			dBuV
6,6653	10,3092			dBuV
6,6698	11,2699			dBuV
6,6743	11,7091			dBuV
6,6788	10,1094			dBuV
6,6833	10,2615			dBuV
6,6878	10,5750			dBuV
6,6923	11,1161			dBuV
6,6968	10,3502			dBuV
6,7013	11,0328			dBuV
6,7058	10,6798			dBuV
6,7103	10,7139			dBuV
6,7148	10,7708			dBuV
6,7193	11,1121			dBuV
6,7238	10,6671			dBuV
6,7283	10,2463			dBuV
6,7328	10,3982			dBuV
6,7373	10,9701			dBuV
6,7418	11,1952			dBuV
6,7463	11,0575			dBuV
6,7508	10,5270			dBuV
6,7553	10,8563			dBuV
6,7598	11,3309			dBuV
6,7643	10,8415			dBuV
6,7688	10,7957			dBuV
6,7733	11,0971			dBuV
6,7778	9,8834			dBuV
6,7823	10,9324			dBuV
6,7868	11,1580			dBuV
6,7913	11,0285			dBuV
6,7958	11,2728			dBuV
6,8003	10,5619			dBuV
6,8048	10,3785			dBuV
6,8093	11,1432			dBuV
6,8138	10,1617			dBuV
6,8183	10,7178			dBuV
6,8228	11,1219			dBuV
6,8273	10,8900			dBuV
6,8318	10,8404			dBuV
6,8363	10,8179			dBuV
6,8408	10,7869			dBuV
6,8453	11,1091			dBuV
6,8498	11,5809			dBuV
6,8543	11,2732			dBuV
6,8588	10,9900			dBuV
6,8633	11,2696			dBuV
6,8678	10,8572			dBuV
6,8723	10,4170			dBuV
6,8768	11,2678			dBuV
6,8813	10,1548			dBuV
6,8858	10,6722			dBuV
6,8903	10,4251			dBuV
6,8948	10,5973			dBuV
6,8993	11,1220			dBuV
6,9038	10,5191			dBuV
6,9083	11,7457			dBuV
6,9128	11,0292			dBuV
6,9173	10,2887			dBuV
6,9218	10,6243			dBuV
6,9263	11,6872			dBuV
6,9308	10,8993			dBuV
6,9353	10,9984			dBuV
6,9398	11,0079			dBuV
6,9443	11,1024			dBuV
6,9488	10,6744			dBuV
6,9533	11,0369			dBuV
6,9578	11,2812			dBuV
6,9623	10,7812			dBuV
6,9668	11,1525			dBuV
6,9713	11,2065			dBuV
6,9758	10,6667			dBuV
6,9803	10,3052			dBuV
6,9848	9,8715			dBuV
6,9893	10,3493			dBuV
6,9938	10,4211			dBuV
6,9983	11,2691			dBuV
7,0028	10,9208			dBuV
7,0073	10,5756			dBuV
7,0118	11,6395			dBuV
7,0163	10,9522			dBuV
7,0208	11,0573			dBuV
7,0253	9,7179			dBuV
7,0298	10,5502			dBuV
7,0343	10,7656			dBuV
7,0388	11,3880			dBuV
7,0433	10,6917			dBuV
7,0478	10,9606			dBuV
7,0523	11,2971			dBuV
7,0568	9,9521			dBuV
7,0613	10,8261			dBuV
7,0658	9,8330			dBuV
7,0703	11,4972			dBuV
7,0748	10,2792			dBuV
7,0793	11,3900			dBuV
7,0838	10,7848			dBuV
7,0883	11,5226			dBuV
7,0928	10,5966			dBuV
7,0973	10,9225			dBuV
7,1018	10,1943			dBuV
7,1063	11,1764			dBuV
7,1108	11,2397			dBuV
7,1153	11,5949			dBuV
7,1198	11,0536			dBuV
7,1243	10,6712			dBuV
7,1288	10,1271			dBuV
7,1333	10,5532			dBuV
7,1378	11,1259			dBuV
7,1423	10,7213			dBuV
7,1468	11,1661			dBuV
7,1513	10,4078			dBuV
7,1558	11,5007			dBuV
7,1603	10,4920			dBuV
7,1648	11,3319			dBuV
7,1693	11,3883			dBuV
7,1738	10,7926			dBuV
7,1783	11,7856			dBuV
7,1828	10,4027			dBuV
7,1873	10,2016			dBuV
7,1918	11,3133			dBuV
7,1963	11,5611			dBuV
7,2008	10,9999			dBuV
7,2053	10,9044			dBuV
7,2098	10,8071			dBuV
7,2143	10,9474			dBuV
7,2188	11,4892			dBuV
7,2233	10,7839			dBuV
7,2278	10,4013			dBuV
7,2323	11,1789			dBuV
7,2368	10,9053			dBuV
7,2413	10,1334			dBuV
7,2458	10,0140			dBuV
7,2503	10,8895			dBuV
7,2548	11,4779			dBuV
7,2593	10,5117			dBuV
7,2638	11,0305			dBuV
7,2683	10,6465			dBuV
7,2728	11,1568			dBuV
7,2773	10,6380			dBuV
7,2818	10,8447			dBuV
7,2863	10,8587			dBuV
7,2908	11,2030			dBuV
7,2953	10,3957			dBuV
7,2998	10,8011			dBuV
7,3043	10,3474			dBuV
7,3088	10,4395			dBuV
7,3133	10,5562			dBuV
7,3178	11,7229			dBuV
7,3223	10,7386			dBuV
7,3268	11,1131			dBuV
7,3313	10,8012			dBuV
7,3358	10,8502			dBuV
7,3403	10,8659			dBuV
7,3448	11,6075			dBuV
7,3493	10,1464			dBuV
7,3538	11,0655			dBuV
7,3583	11,1619			dBuV
7,3628	10,2404			dBuV
7,3673	10,4948			dBuV
7,3718	11,1839			dBuV
7,3763	10,9093			dBuV
7,3808	10,9221			dBuV
7,3853	11,2618			dBuV
7,3898	10,9501			dBuV
7,3943	10,9945			dBuV
7,3988	11,5941			dBuV
7,4033	10,9970			dBuV
7,4078	11,1744			dBuV
7,4123	10,8938			dBuV
7,4168	10,3305			dBuV
7,4213	11,4438			dBuV
7,4258	10,3521			dBuV
7,4303	10,3447			dBuV
7,4348	11,4014			dBuV
7,4393	10,3376			dBuV
7,4438	10,9785			dBuV
7,4483	10,9647			dBuV
7,4528	10,6941			dBuV
7,4573	10,9727			dBuV
7,4618	10,8217			dBuV
7,4663	10,6670			dBuV
7,4708	11,6998			dBuV
7,4753	10,4619			dBuV
7,4798	11,9483			dBuV
7,4843	11,4510			dBuV
7,4888	11,2443			dBuV
7,4933	11,4901			dBuV
7,4978	11,1711			dBuV
7,5023	9,8345			dBuV
7,5068	10,7365			dBuV
7,5113	10,9039			dBuV
7,5158	10,6320			dBuV
7,5203	10,7695			dBuV
7,5248	10,8092			dBuV
7,5293	10,2172			dBuV
7,5338	10,7889			dBuV
7,5383	10,9344			dBuV
7,5428	10,5412			dBuV
7,5473	10,2314			dBuV
7,5518	10,9508			dBuV
7,5563	10,8715			dBuV
7,5608	10,9575			dBuV
7,5653	10,5918			dBuV
7,5698	10,2800			dBuV
7,5743	10,0373			dBuV
7,5788	10,7756			dBuV
7,5833	11,4979			dBuV
7,5878	10,9601			dBuV
7,5923	10,3133			dBuV
7,5968	10,6855			dBuV
7,6013	10,9488			dBuV
7,6058	10,9402			dBuV
7,6103	11,0791			dBuV
7,6147	10,3693			dBuV
7,6192	11,6400			dBuV
7,6237	11,4974			dBuV
7,6282	10,5934			dBuV
7,6327	11,1023			dBuV
7,6372	10,4936			dBuV
7,6417	10,7776			dBuV
7,6462	10,5508			dBuV
7,6507	10,6254			dBuV
7,6552	10,4424			dBuV
7,6597	11,5312			dBuV
7,6642	10,2094			dBuV
7,6687	10,9776			dBuV
7,6732	11,1425			dBuV
7,6777	10,8244			dBuV
7,6822	11,1877			dBuV
7,6867	10,9034			dBuV
7,6912	10,8204			dBuV
7,6957	10,7367			dBuV
7,7002	10,1998			dBuV
7,7047	10,6278			dBuV
7,7092	9,6488			dBuV
7,7137	11,2078			dBuV
7,7182	10,5642			dBuV
7,7227	10,2541			dBuV
7,7272	10,5142			dBuV
7,7317	9,8748			dBuV
7,7362	11,5994			dBuV
7,7407	10,7392			dBuV
7,7452	10,8377			dBuV
7,7497	10,2926			dBuV
7,7542	10,1680			dBuV
7,7587	10,4428			dBuV
7,7632	10,3778			dBuV
7,7677	10,4077			dBuV
7,7722	10,3197			dBuV
7,7767	11,2896			dBuV
7,7812	10,6791			dBuV
7,7857	10,6048			dBuV
7,7902	11,6104			dBuV
7,7947	10,6738			dBuV
7,7992	10,6120			dBuV
7,8037	10,7307			dBuV
7,8082	10,6241			dBuV
7,8127	10,3395			dBuV
7,8172	10,0376			dBuV
7,8217	10,7559			dBuV
7,8262	10,8164			dBuV
7,8307	10,8691			dBuV
7,8352	10,9569			dBuV
7,8397	10,5453			dBuV
7,8442	10,5073			dBuV
7,8487	11,0237			dBuV
7,8532	10,8586			dBuV
7,8577	11,6268			dBuV
7,8622	9,5866			dBuV
7,8667	10,4459			dBuV
7,8712	9,9110			dBuV
7,8757	9,9025			dBuV
7,8802	10,7673			dBuV
7,8847	10,4482			dBuV
7,8892	10,6418			dBuV
7,8937	11,3275			dBuV
7,8982	11,2563			dBuV
7,9027	10,0877			dBuV
7,9072	11,3251			dBuV
7,9117	10,6837			dBuV
7,9162	10,7232			dBuV
7,9207	11,4193			dBuV
7,9252	10,7751			dBuV
7,9297	10,8964			dBuV
7,9342	10,7970			dBuV
7,9387	10,5723			dBuV
7,9432	10,6979			dBuV
7,9477	11,0134			dBuV
7,9522	10,8742			dBuV
7,9567	10,3597			dBuV
7,9612	9,7179			dBuV
7,9657	10,8281			dBuV
7,9702	9,7679			dBuV
7,9747	10,6615			dBuV
7,9792	10,5508			dBuV
7,9837	11,0194			dBuV
7,9882	11,4171			dBuV
7,9927	11,3494			dBuV
7,9972	10,8102			dBuV
8,0017	10,6062			dBuV
8,0062	10,2367			dBuV
8,0107	10,0450			dBuV
8,0152	10,4486			dBuV
8,0197	10,8594			dBuV
8,0242	10,4941			dBuV
8,0287	11,1959			dBuV
8,0332	10,7198			dBuV
8,0377	10,6737			dBuV
8,0422	10,8608			dBuV
8,0467	11,1107			dBuV
8,0512	10,7532			dBuV
8,0557	9,6787			dBuV
8,0602	9,7924			dBuV
8,0647	11,1233			dBuV
8,0692	10,9861			dBuV
8,0737	9,8191			dBuV
8,0782	10,8383			dBuV
8,0827	11,0750			dBuV
8,0872	10,4159			dBuV
8,0917	10,8010			dBuV
8,0962	11,3752			dBuV
8,1007	10,6252			dBuV
8,1052	11,6430			dBuV
8,1097	10,3350			dBuV
8,1142	10,6166			dBuV
8,1187	10,3402			dBuV
8,1232	10,7621			dBuV
8,1277	9,8270			dBuV
8,1322	10,3521			dBuV
8,1367	11,1629			dBuV
8,1412	10,7259			dBuV
8,1457	11,7059			dBuV
8,1502	11,0962			dBuV
8,1547	10,6712			dBuV
8,1592	10,7544			dBuV
8,1637	10,3278			dBuV
8,1682	10,6779			dBuV
8,1727	10,3878			dBuV
8,1772	10,5956			dBuV
8,1817	11,2868			dBuV
8,1862	10,7994			dBuV
8,1907	10,4071			dBuV
8,1952	10,8705			dBuV
8,1997	10,1910			dBuV
8,2042	11,4722			dBuV
8,2087	11,4154			dBuV
8,2132	10,9138			dBuV
8,2177	10,3870			dBuV
8,2222	11,1062			dBuV
8,2267	10,5693			dBuV
8,2312	9,8500			dBuV
8,2357	10,4164			dBuV
8,2402	9,9687			dBuV
8,2447	10,2970			dBuV
8,2492	10,6787			dBuV
8,2537	10,3998			dBuV
8,2582	10,8009			dBuV
8,2627	10,2288			dBuV
8,2672	11,0915			dBuV
8,2717	11,1728			dBuV
8,2762	10,6489			dBuV
8,2807	10,8209			dBuV
8,2852	10,3050			dBuV
8,2897	10,2497			dBuV
8,2942	10,3021			dBuV
8,2987	10,3222			dBuV
8,3032	10,9858			dBuV
8,3077	9,7081			dBuV
8,3122	11,3044			dBuV
8,3167	11,0820			dBuV
8,3212	10,8888			dBuV
8,3257	10,5195			dBuV
8,3302	10,5433			dBuV
8,3347	10,8232			dBuV
8,3392	11,1335			dBuV
8,3437	10,9155			dBuV
8,3482	10,6641			dBuV
8,3527	11,2224			dBuV
8,3572	11,1844			dBuV
8,3617	11,3103			dBuV
8,3662	10,3635			dBuV
8,3707	10,9038			dBuV
8,3752	11,2049			dBuV
8,3797	10,7009			dBuV
8,3842	10,8366			dBuV
8,3887	10,6442			dBuV
8,3932	11,7313			dBuV
8,3977	10,2440			dBuV
8,4022	10,4906			dBuV
8,4067	11,0181			dBuV
8,4112	11,0738			dBuV
8,4157	11,5051			dBuV
8,4202	10,9278			dBuV
8,4247	9,9215			dBuV
8,4292	11,4432			dBuV
8,4337	9,7705			dBuV
8,4382	10,4472			dBuV
8,4427	10,5869			dBuV
8,4472	10,7481			dBuV
8,4517	10,6463			dBuV
8,4562	10,7177			dBuV
8,4607	10,8100			dBuV
8,4652	10,5176			dBuV
8,4697	10,7723			dBuV
8,4742	11,0466			dBuV
8,4787	10,7826			dBuV
8,4832	11,1318			dBuV
8,4877	10,7303			dBuV
8,4922	10,9600			dBuV
8,4967	10,1133			dBuV
8,5012	11,0907			dBuV
8,5057	10,9543			dBuV
8,5102	11,0695			dBuV
8,5147	10,2197			dBuV
8,5192	10,5552			dBuV
8,5237	10,7192			dBuV
8,5282	10,6634			dBuV
8,5327	10,9652			dBuV
8,5372	9,8304			dBuV
8,5417	10,5697			dBuV
8,5462	10,4256			dBuV
8,5507	10,3375			dBuV
8,5552	10,1867			dBuV
8,5597	10,3348			dBuV
8,5642	11,0758			dBuV
8,5687	10,9830			dBuV
8,5732	10,2559			dBuV
8,5777	10,7791			dBuV
8,5822	10,2879			dBuV
8,5867	10,2749			dBuV
8,5912	10,8047			dBuV
8,5957	10,4439			dBuV
8,6002	10,1091			dBuV
8,6047	10,9393			dBuV
8,6091	11,3152			dBuV
8,6136	11,0961			dBuV
8,6181	9,8852			dBuV
8,6226	10,7329			dBuV
8,6271	10,3206			dBuV
8,6316	10,7132			dBuV
8,6361	10,5981			dBuV
8,6406	10,2034			dBuV
8,6451	10,9008			dBuV
8,6496	10,1224			dBuV
8,6541	10,9795			dBuV
8,6586	10,8457			dBuV
8,6631	10,4000			dBuV
8,6676	10,8539			dBuV
8,6721	10,2247			dBuV
8,6766	11,0156			dBuV
8,6811	10,7980			dBuV
8,6856	10,5282			dBuV
8,6901	11,2532			dBuV
8,6946	10,7536			dBuV
8,6991	10,2852			dBuV
8,7036	10,7234			dBuV
8,7081	10,3673			dBuV
8,7126	11,7672			dBuV
8,7171	10,4499			dBuV
8,7216	10,5578			dBuV
8,7261	9,7600			dBuV
8,7306	10,9185			dBuV
8,7351	10,3137			dBuV
8,7396	11,0731			dBuV
8,7441	11,5393			dBuV
8,7486	10,8110			dBuV
8,7531	11,3672			dBuV
8,7576	9,5905			dBuV
8,7621	10,3595			dBuV
8,7666	10,6683			dBuV
8,7711	9,8453			dBuV
8,7756	10,4189			dBuV
8,7801	10,4364			dBuV
8,7846	9,8648			dBuV
8,7891	11,0639			dBuV
8,7936	10,6512			dBuV
8,7981	10,1716			dBuV
8,8026	10,8221			dBuV
8,8071	10,3711			dBuV
8,8116	10,2568			dBuV
8,8161	10,8550			dBuV
8,8206	10,8300			dBuV
8,8251	9,6243			dBuV
8,8296	9,9434			dBuV
8,8341	9,0131			dBuV
8,8386	10,3738			dBuV
8,8431	10,5010			dBuV
8,8476	11,0064			dBuV
8,8521	10,2936			dBuV
8,8566	10,5306			dBuV
8,8611	10,7632			dBuV
8,8656	11,0063			dBuV
8,8701	10,6367			dBuV
8,8746	9,9407			dBuV
8,8791	10,4513			dBuV
8,8836	10,5781			dBuV
8,8881	11,2389			dBuV
8,8926	11,4203			dBuV
8,8971	10,5048			dBuV
8,9016	10,6700			dBuV
8,9061	10,2893			dBuV
8,9106	10,3367			dBuV
8,9151	10,1334			dBuV
8,9196	10,4847			dBuV
8,9241	10,2601			dBuV
8,9286	11,4246			dBuV
8,9331	10,7251			dBuV
8,9376	10,2805			dBuV
8,9421	10,0009			dBuV
8,9466	10,8547			dBuV
8,9511	10,5275			dBuV
8,9556	10,3461			dBuV
8,9601	10,5644			dBuV
8,9646	10,2549			dBuV
8,9691	10,6973			dBuV
8,9736	10,4034			dBuV
8,9781	10,3216			dBuV
8,9826	10,2222			dBuV
8,9871	10,7209			dBuV
8,9916	10,6737			dBuV
8,9961	11,0407			dBuV
9,0006	11,2027			dBuV
9,0051	10,7325			dBuV
9,0096	10,8359			dBuV
9,0141	10,6569			dBuV
9,0186	10,3916			dBuV
9,0231	10,7538			dBuV
9,0276	11,0292			dBuV
9,0321	9,6471			dBuV
9,0366	10,5109			dBuV
9,0411	10,4458			dBuV
9,0456	10,8388			dBuV
9,0501	10,1990			dBuV
9,0546	10,3902			dBuV
9,0591	10,9459			dBuV
9,0636	10,4701			dBuV
9,0681	10,2921			dBuV
9,0726	10,8771			dBuV
9,0771	11,1082			dBuV
9,0816	10,3108			dBuV
9,0861	10,5399			dBuV
9,0906	10,2845			dBuV
9,0951	9,8699			dBuV
9,0996	10,3595			dBuV
9,1041	10,9719			dBuV
9,1086	9,9940			dBuV
9,1131	10,3075			dBuV
9,1176	9,9111			dBuV
9,1221	9,5721			dBuV
9,1266	10,7090			dBuV
9,1311	10,2877			dBuV
9,1356	10,4098			dBuV
9,1401	9,9814			dBuV
9,1446	10,4890			dBuV
9,1491	10,0018			dBuV
9,1536	10,1869			dBuV
9,1581	10,1388			dBuV
9,1626	9,8650			dBuV
9,1671	9,8211			dBuV
9,1716	10,9516			dBuV
9,1761	10,3942			dBuV
9,1806	10,3366			dBuV
9,1851	10,6779			dBuV
9,1896	10,5802			dBuV
9,1941	10,1256			dBuV
9,1986	9,9092			dBuV
9,2031	9,9798			dBuV
9,2076	11,0154			dBuV
9,2121	10,4889			dBuV
9,2166	10,7303			dBuV
9,2211	10,1530			dBuV
9,2256	10,8902			dBuV
9,2301	9,6027			dBuV
9,2346	11,4575			dBuV
9,2391	10,3855			dBuV
9,2436	11,0529			dBuV
9,2481	9,8016			dBuV
9,2526	10,3573			dBuV
9,2571	10,1185			dBuV
9,2616	10,9631			dBuV
9,2661	9,7704			dBuV
9,2706	11,1853			dBuV
9,2751	10,0475			dBuV
9,2796	10,3860			dBuV
9,2841	10,2462			dBuV
9,2886	10,6542			dBuV
9,2931	10,1739			dBuV
9,2976	10,4707			dBuV
9,3021	11,0646			dBuV
9,3066	10,6772			dBuV
9,3111	10,3035			dBuV
9,3156	10,3502			dBuV
9,3201	10,2705			dBuV
9,3246	10,3044			dBuV
9,3291	10,5901			dBuV
9,3336	10,2143			dBuV
9,3381	10,4525			dBuV
9,3426	10,5787			dBuV
9,3471	11,0236			dBuV
9,3516	10,1287			dBuV
9,3561	9,9525			dBuV
9,3606	10,8423			dBuV
9,3651	10,0094			dBuV
9,3696	10,7894			dBuV
9,3741	10,6665			dBuV
9,3786	10,3647			dBuV
9,3831	10,3745			dBuV
9,3876	11,0013			dBuV
9,3921	10,2696			dBuV
9,3966	10,4315			dBuV
9,4011	10,1270			dBuV
9,4056	9,9918			dBuV
9,4101	10,6376			dBuV
9,4146	10,1874			dBuV
9,4191	11,3140			dBuV
9,4236	10,8485			dBuV
9,4281	9,9756			dBuV
9,4326	10,7610			dBuV
9,4371	9,9779			dBuV
9,4416	9,5955			dBuV
9,4461	10,6126			dBuV
9,4506	10,3136			dBuV
9,4551	10,7821			dBuV
9,4596	10,6396			dBuV
9,4641	9,4800			dBuV
9,4686	10,6924			dBuV
9,4731	10,7934			dBuV
9,4776	9,9558			dBuV
9,4821	10,7042			dBuV
9,4866	10,1298			dBuV
9,4911	10,1203			dBuV
9,4956	10,7475			dBuV
9,5001	11,7684			dBuV
9,5046	10,6723			dBuV
9,5091	9,8378			dBuV
9,5136	10,8951			dBuV
9,5181	9,9516			dBuV
9,5226	10,3947			dBuV
9,5271	10,3858			dBuV
9,5316	10,8789			dBuV
9,5361	10,6643			dBuV
9,5406	10,2811			dBuV
9,5451	10,2422			dBuV
9,5496	10,4890			dBuV
9,5541	9,6551			dBuV
9,5586	9,9323			dBuV
9,5631	10,0765			dBuV
9,5676	9,9356			dBuV
9,5721	10,3461			dBuV
9,5766	10,4092			dBuV
9,5811	9,7110			dBuV
9,5856	10,2967			dBuV
9,5901	10,4538			dBuV
9,5946	10,8175			dBuV
9,5991	10,2429			dBuV
9,6035	10,2228			dBuV
9,6080	10,8102			dBuV
9,6125	10,3968			dBuV
9,6170	10,5463			dBuV
9,6215	10,1768			dBuV
9,6260	11,1115			dBuV
9,6305	10,6948			dBuV
9,6350	10,3085			dBuV
9,6395	9,6423			dBuV
9,6440	10,6939			dBuV
9,6485	10,1383			dBuV
9,6530	10,9267			dBuV
9,6575	10,3147			dBuV
9,6620	10,5836			dBuV
9,6665	10,1804			dBuV
9,6710	10,2625			dBuV
9,6755	10,3415			dBuV
9,6800	9,4763			dBuV
9,6845	10,2548			dBuV
9,6890	10,2753			dBuV
9,6935	10,8131			dBuV
9,6980	9,6900			dBuV
9,7025	10,4529			dBuV
9,7070	10,3413			dBuV
9,7115	10,1528			dBuV
9,7160	10,6064			dBuV
9,7205	9,3305			dBuV
9,7250	10,0203			dBuV
9,7295	9,8285			dBuV
9,7340	10,3861			dBuV
9,7385	10,2624			dBuV
9,7430	10,4433			dBuV
9,7475	10,0035			dBuV
9,7520	11,0495			dBuV
9,7565	9,9145			dBuV
9,7610	10,6363			dBuV
9,7655	10,2887			dBuV
9,7700	9,9692			dBuV
9,7745	10,8207			dBuV
9,7790	9,2123			dBuV
9,7835	10,0076			dBuV
9,7880	10,1887			dBuV
9,7925	10,5261			dBuV
9,7970	10,9040			dBuV
9,8015	10,6688			dBuV
9,8060	10,1602			dBuV
9,8105	10,9253			dBuV
9,8150	9,5822			dBuV
9,8195	10,6176			dBuV
9,8240	10,2034			dBuV
9,8285	10,1083			dBuV
9,8330	9,5835			dBuV
9,8375	9,8644			dBuV
9,8420	9,9755			dBuV
9,8465	11,2127			dBuV
9,8510	10,2284			dBuV
9,8555	10,7848			dBuV
9,8600	10,5382			dBuV
9,8645	9,5744			dBuV
9,8690	10,2310			dBuV
9,8735	10,2008			dBuV
9,8780	10,3851			dBuV
9,8825	10,7718			dBuV
9,8870	10,5374			dBuV
9,8915	11,0561			dBuV
9,8960	10,8896			dBuV
9,9005	10,3691			dBuV
9,9050	9,8657			dBuV
9,9095	10,4778			dBuV
9,9140	9,8257			dBuV
9,9185	9,8700			dBuV
9,9230	10,3006			dBuV
9,9275	10,3049			dBuV
9,9320	10,3733			dBuV
9,9365	9,8061			dBuV
9,9410	9,6550			dBuV
9,9455	10,4829			dBuV
9,9500	10,4397			dBuV
9,9545	9,5760			dBuV
9,9590	10,2952			dBuV
9,9635	10,0846			dBuV
9,9680	9,6694			dBuV
9,9725	9,7677			dBuV
9,9770	10,2533			dBuV
9,9815	10,6190			dBuV
9,9860	9,7132			dBuV
9,9905	9,7636			dBuV
9,9950	10,4041			dBuV
9,9995	10,1486			dBuV
10,0040	10,5637			dBuV
10,0085	9,3013			dBuV
10,0130	10,2626			dBuV
10,0175	10,2211			dBuV
10,0220	10,4575			dBuV
10,0265	10,4250			dBuV
10,0310	10,7579			dBuV
10,0355	10,3487			dBuV
10,0400	9,8658			dBuV
10,0445	9,7732			dBuV
10,0490	10,5060			dBuV
10,0535	10,4514			dBuV
10,0580	9,4236			dBuV
10,0625	10,4642			dBuV
10,0670	10,3908			dBuV
10,0715	10,2218			dBuV
10,0760	9,8353			dBuV
10,0805	10,4679			dBuV
10,0850	10,1844			dBuV
10,0895	10,3454			dBuV
10,0940	9,9790			dBuV
10,0985	10,0697			dBuV
10,1030	10,2118			dBuV
10,1075	9,5165			dBuV
10,1120	10,8746			dBuV
10,1165	10,1502			dBuV
10,1210	10,6015			dBuV
10,1255	9,7227			dBuV
10,1300	9,3379			dBuV
10,1345	9,9215			dBuV
10,1390	10,4012			dBuV
10,1435	10,6263			dBuV
10,1480	10,4413			dBuV
10,1525	9,9674			dBuV
10,1570	9,6485			dBuV
10,1615	10,1377			dBuV
10,1660	10,2371			dBuV
10,1705	10,2992			dBuV
10,1750	10,3006			dBuV
10,1795	10,0143			dBuV
10,1840	10,3177			dBuV
10,1885	9,9561			dBuV
10,1930	9,8819			dBuV
10,1975	10,4521			dBuV
10,2020	10,4558			dBuV
10,2065	10,2390			dBuV
10,2110	10,5237			dBuV
10,2155	10,0581			dBuV
10,2200	9,8212			dBuV
10,2245	9,7120			dBuV
10,2290	10,1472			dBuV
10,2335	9,6390			dBuV
10,2380	9,6157			dBuV
10,2425	10,8277			dBuV
10,2470	9,6215			dBuV
10,2515	10,0702			dBuV
10,2560	9,2712			dBuV
10,2605	10,5183			dBuV
10,2650	10,0239			dBuV
10,2695	9,5993			dBuV
10,2740	11,0787			dBuV
10,2785	10,2564			dBuV
10,2830	10,7596			dBuV
10,2875	10,8524			dBuV
10,2920	17,0120			dBuV
10,2965	20,0838			dBuV
10,3010	13,8101			dBuV
10,3055	11,1186			dBuV
10,3100	9,7783			dBuV
10,3145	10,5168			dBuV
10,3190	10,3252			dBuV
10,3235	10,3068			dBuV
10,3280	10,3125			dBuV
10,3325	9,8036			dBuV
10,3370	10,0982			dBuV
10,3415	9,9190			dBuV
10,3460	10,9859			dBuV
10,3505	10,7796			dBuV
10,3550	9,4190			dBuV
10,3595	9,8962			dBuV
10,3640	10,8775			dBuV
10,3685	10,3674			dBuV
10,3730	9,0023			dBuV
10,3775	10,0259			dBuV
10,3820	9,9242			dBuV
10,3865	9,6537			dBuV
10,3910	10,5973			dBuV
10,3955	10,3464			dBuV
10,4000	9,1617			dBuV
10,4045	9,8914			dBuV
10,4090	9,9613			dBuV
10,4135	10,3608			dBuV
10,4180	9,9808			dBuV
10,4225	9,2421			dBuV
10,4270	9,5181			dBuV
10,4315	9,6306			dBuV
10,4360	10,8518			dBuV
10,4405	10,6265			dBuV
10,4450	10,5226			dBuV
10,4495	9,8252			dBuV
10,4540	10,7490			dBuV
